"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16"
"39",39,0.0115695728223494,0.00980336589593908,0.0107458451023451,0.0150613889103327,0.0151600363678917,0.00998658116960927,-0.00173951955886124,0.00507289186102598,-0.00885882946266672,-0.00597594711991125,-0.00413201946443518,0.00105840649339443,0.0108184504820666,0.00133850254092902,0.00674554009121513,0.00714208368313388,-0.00450453162066189
"40",40,0.0115328529271822,0.0111043521008311,0.0140572447275715,0.019638731492796,0.0195443267863569,0.0151655347514759,0.00295202621839583,0.00936651521186316,-0.00929884582687418,-0.00608120635026519,-0.0112127961422949,0.000963573353613847,0.00795467087106068,0.000825726884122765,0.00476138266865933,0.00828863484165669,-0.00427846826063783
"41",41,0.0154525968515202,0.012485242665973,0.0150808884375345,0.0202933526380591,0.0205257253600674,0.0129426889769983,0.00199587144597639,0.0110790698060881,-0.010389209222134,-0.00493126881357723,-0.01057282783899,0.0035689465814338,0.00576522205737579,0.00248042145162212,0.00557290350033725,0.0116893085876953,-0.00392472646464122
"42",42,0.0168157071878158,0.0137764771984801,0.0180721981235241,0.0201840030046588,0.0216585558799593,0.00897595120801298,-0.00479592284746108,0.0104884260283779,-0.0108399760366966,-0.00608928600080732,-0.0121212078786879,-0.00440034514864638,0.00634502910935421,-0.00913343512382392,0.000178748384143843,0.00465371941174021,-0.0077296638010246
"43",43,0.0118872934673757,0.0138251789814606,0.0146652870561114,0.0204090218411875,0.0163874537281283,0.00781294498778197,-0.00396239075412856,0.0067393858042552,-0.0141791440938179,-0.00777034766740839,-0.00858934603995206,0.000540360283328019,0.00482781020693436,-0.00291155759984994,0.00357931957799974,0.0112214919443295,-0.00729121933564985
"44",44,0.0213455815079566,0.0159552124415646,0.020498369131914,0.0239652742840326,0.0245023883249359,0.0164167408016203,0.00383984280829221,0.0119146128191345,-0.00917894837200239,-0.00115641751145673,-0.00464341969342693,0.00693244444099768,0.00766244144508541,0.00531629188057437,0.00453017522722065,0.00976151024872352,-0.00677530385937416
"45",45,0.0142379000550408,0.0142347546148975,0.0195028006980634,0.0259296653421821,0.0217381930285975,0.0125243223075463,-0.00105827741115583,0.00859948377926093,-0.0100003179921952,-0.0063552952799379,-0.0074707670814665,0.00323838596583757,0.00917587671515228,0.00135544299932118,0.00427698884945087,0.013023075699612,-0.0039139837665023
"46",46,0.0135051459260929,0.00916957824423507,0.0139009471076487,0.0181948110275558,0.0196546687541972,0.0103687902348961,-0.00212674470219215,0.0109585698195789,-0.0116439256517868,-0.0049070646942853,-0.0125761486201335,-0.00324882998798019,0.00631023737136555,-0.00521770452341484,0.00513574647527829,0.00357002007866729,-0.00620374395011791
"47",47,0.015065217795416,0.0124305215723906,0.0191450605713795,0.0227671986388216,0.0254702157936169,0.01502294384753,0.000411585290739249,0.0106755108140362,-0.00930924931514497,-0.00735882317893545,-0.0131109805879908,0.00353734248299712,0.0132092258785188,0.00284296297837636,0.00861695336147866,0.0136821396219111,-0.000822058423357372
"48",48,0.0162560360808743,0.0113096264468757,0.0147708752925059,0.0204727054753539,0.0218144068273673,0.0169407298513253,0.00697198426074308,0.0113361302371749,-0.00593989812964988,-0.0014160626903086,-0.00801665300352223,0.00508043161449735,0.00598814748524352,0.00722877793380935,0.00876216811068878,0.00990453520291602,-0.00321899136993792
"49",49,0.0149767108304634,0.0111170816558354,0.0171259470706796,0.021258538297558,0.0195817846132839,0.0194983424886026,0.0049394036008976,0.0141993953106556,-0.00995857046812237,-0.00567754263744326,-0.0100146059078773,-0.000731149679211313,0.00695847871330534,-0.00100958706601116,0.00665321075900488,0.0142555464702304,-0.00893996972258315
"50",50,0.0115978548855802,0.0116670070614805,0.0136257883170582,0.0189969220006507,0.0188358551458425,0.0130102094181561,-0.00219376225777629,0.00517304033820995,-0.0119343589707233,-0.00581844439169552,-0.00797616833052223,0.00180969000206219,0.00873290917133645,0.00100130891741002,0.00607610166595217,0.00954607801653543,-0.00633221304504084
"51",51,0.0151375311374937,0.0158359256499356,0.0205636999224783,0.0263917740568018,0.0241620854672752,0.0146982817495653,0.0034952347931413,0.00930780075257624,-0.0112002992612628,-0.00798886844553155,-0.00756319215690722,0.00251175218330977,0.0116189130428508,-0.000508748650748478,0.00529525092579966,0.0117836292444788,-0.00597184971345909
"52",52,0.0147076043349328,0.0129915280352885,0.0168514467638061,0.0222213508300178,0.0192014944718023,0.0126355181349274,-0.00331828289225654,0.00615008181873271,-0.0121279145651791,-0.00316780735502758,-0.0060382896104555,0.0037770649687623,0.00874790817002072,-0.00331089305454251,0.00262711016951744,0.0069997048160924,-0.0100283924043633
"53",53,0.0146159857234451,0.00738383209870449,0.0136866638756312,0.0158320721215782,0.0186623552260515,0.0137920712495602,0.00392804694503435,0.0080864919593716,-0.0117441342281387,-0.00429362610796683,-0.00925672147558965,-0.00212009215177144,0.00583689987214265,0.00207755759167166,0.00720583948186969,0.00751052190059423,-0.00703235046037756
"54",54,0.00989108296918267,0.00660423675852141,0.00924537658613409,0.0150407195940891,0.0179101371928082,0.0117286634685984,0.00326311084708508,0.00697291867750773,-0.009066995109836,-0.00581786806895813,-0.00964135588173277,0.00171475811266007,0.00517910565952264,0.00100284778395714,-0.00247569630084114,0.00985632373504539,-0.00234017176302036
"55",55,0.0126480022952475,0.0120448826877164,0.014778989000091,0.0180950162324776,0.0174700126184267,0.00961781125203771,5.42617405331977e-05,0.00793108116408112,-0.00936507878051033,-0.00420504370886941,-0.00650849850790807,0.00242555637306061,0.00561083558645698,-0.00183080031245197,0.000651271254710905,0.00636037228752751,-0.00541016525641001
"56",56,0.0100712610103459,0.0105739916726912,0.0144899108212682,0.0206666019790732,0.0199033449049765,0.0169009018095686,0.00255918404454389,0.0101762082431428,-0.0103564803368451,-0.00983566412358,-0.0146870712537306,-0.00385614886953609,0.00874411118930666,-0.00154599233287117,0.00871732882207613,0.0143115230759401,-0.000976613208847901
"57",57,0.0154213813755753,0.0108110269819181,0.0174916104988026,0.023232633757483,0.0223030190972038,0.0139117788581018,0.000367989594564311,0.0099223045739243,-0.0117333574394603,-0.0056481559222307,-0.00931214964720211,0.00292610111653,0.00690991368505993,0.00258748867290507,0.00471118163761506,0.0109522481072387,-0.00335810425597106
"58",58,0.0169341497021246,0.0157739862797005,0.0203172014818434,0.0266997362177162,0.027042762604786,0.0172148552718905,-0.00115021299247467,0.00986621035685534,-0.0128628202817174,-0.00577280643955029,-0.0082707265470262,0.00297719623548023,0.00832016667691849,-0.00318004295357648,0.00113508465575448,0.00826032659118115,-0.00888971532760488
"59",59,0.00889380498421477,0.00759475917192006,0.0117440108949758,0.0170937555148254,0.0173910114144586,0.0116128482606423,-0.00332795119931838,0.00667982484494614,-0.0122616527596364,-0.0065881107725199,-0.0116571714464912,0.00107817753349268,0.00812251608765739,-0.000482213778772577,0.00279995960036831,0.0120796631922199,-0.00449121296064193
"60",60,0.0131568970669718,0.0120363504507184,0.0152541343862348,0.0206334512373631,0.0249375519650998,0.0158220970625891,0.00584446438848328,0.00983530650200742,-0.0125177112342436,-0.00766479080327379,-0.0125109410984664,0.00354831004598177,0.00612691833375043,-0.00424202425547958,0.000625814091591714,0.0067687505983007,-0.00985396859822036
"61",61,0.013499112232925,0.0108135109853347,0.0149695501015911,0.0178888366481568,0.0190254295431459,0.0119492816634848,-0.000380671724066409,0.00720024420199634,-0.011994230477379,-0.00598765169384539,-0.00888831165473701,0.00228670931285094,0.00807500618979563,-0.000100617171445172,0.00838317921332364,0.0106514727135002,-0.00320633426836489
"62",62,0.00926018453783276,0.00694895991579263,0.0101856800384852,0.0121038685976534,0.015072771302135,0.0123925680159931,0.00199098870613201,0.00693690468444513,-0.0100976768223392,-0.00519629351576351,-0.0141136259933548,-0.00369381350342786,0.00424445829360845,-0.00378032675458648,0.000541802159703323,0.00445803738982367,-0.00265581911077408
"63",63,0.0155168502850431,0.0106878365379751,0.0156458804644421,0.0183422873962215,0.0207975758508525,0.0113062437665891,-0.00243350326124923,0.0103484499457349,-0.0124894052240911,-0.00455431870149085,-0.00815718138246378,0.00255585261289472,0.00743308478601512,-0.00149263931075617,0.00789354783311525,0.00903629845886256,-0.00858110118671723
"64",64,0.0142949752995921,0.0152197159415077,0.019159718704153,0.0273353599246232,0.0283170134039841,0.0185009591901492,-0.000242588512400793,0.00750892905023975,-0.01833561296867,-0.0119939614948001,-0.0130303334083441,0.00631446513818977,0.0132321538750209,0.00146401558218284,0.00874126923150777,0.0183263605379357,-0.0106580662536107
"65",65,0.0168915589023587,0.0125480546080664,0.0211079979630924,0.0254255031552601,0.0231513186034296,0.015955318700375,0.00399463652645777,0.0138748393864011,-0.00818779932116222,0.00159992441262203,-0.0032772559717172,0.00602451438414308,0.0104366527192027,0.00168481838706422,0.00761112753918098,0.0107476444400762,-0.00304905075397595
"66",66,0.00943582239492081,0.0110711931837078,0.0118808027730263,0.0168380787304738,0.0119493427351547,0.00900735896767345,-1.60412072491844e-05,0.00846376747050712,-0.00560407422145576,-0.00323802576284214,-0.00558250930243587,-0.00198203797347135,0.00405643239914237,-8.49980331489989e-06,0.000835294800638493,0.00736132896208149,-0.00358772780333763
"67",67,0.00824915797348242,0.00780401149462526,0.00777406530877269,0.0101539018252341,0.0135944130196665,0.00819164172319208,0.000782904551111598,0.00673619489175126,-0.0103608455596767,-0.00393010956939945,-0.00782600317640284,-0.00269150099249488,0.00245368066428417,-0.00208203412206144,0.00158885586035237,0.0040891153080554,-0.010216081199954
"68",68,0.0117484800213727,0.0122032296943552,0.0149012374537754,0.0220562184957063,0.017141961734065,0.013527952431949,-0.000421679215190595,0.00188302825043327,-0.0170442471887578,-0.0130137545931391,-0.0126171921547942,0.00187100584743993,0.00579204691191339,0.00138611715072767,0.00232249621224991,0.0140485133023112,-0.00866774821263333
"69",69,0.0160549501355318,0.0199913551767441,0.027577505219029,0.0320497479136072,0.0310586425569218,0.0182529318954708,0.00515496351699931,0.00797788826437272,-0.013982719720351,-0.0091043016899674,-0.00844191743705582,0.0089406076997715,0.0126398172990537,0.00282172217791569,0.00585263100845665,0.0158379195200194,-0.000551756442998212
"70",70,0.0165100241757189,0.0148810816226377,0.0204838280713851,0.0241330598771616,0.0246357706158366,0.0168081808464077,-0.00179340521453553,0.010694544681894,-0.0140101093967927,-0.00630309315250412,-0.00775905517746203,0.00499235328247118,0.0134617143398806,0.000565968859220963,0.00921025066933534,0.0150336045072228,-0.0105323756859863
"71",71,0.0180118667214117,0.0139060693062951,0.0208314239330732,0.0246826620180094,0.024803431845515,0.019515897546923,0.00392825065772216,0.0177741068908885,-0.00833906452096848,-0.00333890210902077,-0.00411111185262299,-0.00171441411550825,0.00746212625092563,-0.00577073068431316,0.0051589218714834,0.00665902183123153,-0.0112214651652531
"72",72,0.0120773540162985,0.0131747553187146,0.0175763239872217,0.0215294862402572,0.0222927569965683,0.013776565580075,-0.00349883271082663,0.00505128771112159,-0.00748436850604015,-0.000575380743155298,-0.00365508298718751,0.0050236254533792,0.0101545396009588,-0.00298331101109252,-0.00268976068585738,0.00763828795530415,-0.00785027764007877
"73",73,0.0125360949844293,0.00917043596241484,0.0138541534502857,0.0200456816467448,0.0205788947899682,0.0181981769451481,0.00397866825488488,0.00789224122387329,-0.0123107033685436,-0.00818810637438474,-0.0125765492730975,-0.00465022332253117,0.00594265469381615,-0.00342096590970177,0.00108855320448804,0.00950697891788281,-0.00654925825078402
"74",74,0.0165160295172127,0.0108696370561166,0.00907382284772943,0.0152899671963934,0.0118651501373861,0.0111197660113086,0.00449115014765542,0.0100432154919609,-0.00914555428060317,-0.000134166051650412,-0.00284979785274631,0.00382430918549799,0.0061775826413737,0.00330801664744996,0.013424268408158,0.00885762768198552,-0.00868454707332631
"75",75,0.0132700490603997,0.0128543994740916,0.0230711430730003,0.0221989647876001,0.0249737942989046,0.0204191347479584,0.00210967069131565,0.0101800917651174,-0.0116238316948794,-0.00584153070268025,-0.0136169980426045,-0.00559204341558408,0.00803524275253039,-0.00115838813495789,0.0037238118732858,0.00957400659245342,-0.00163571059598492
"76",76,0.010902494895208,0.0120970974804868,0.014270397370707,0.0220575223994759,0.0215347829107412,0.0139432610086557,-0.00416982935591062,0.001388325222518,-0.0143034335479042,-0.0101532916421144,-0.0121025216312075,-0.000207147380090639,0.00876167946913823,0.00067374298315361,0.0022917741227789,0.00923494894092016,-0.00385730045343666
"77",77,0.0178206491624244,0.0141470142021152,0.0197088976759151,0.025346085614975,0.0254029746714096,0.0226280991195902,0.00398277884988771,0.0175824346004068,-0.0119893934752809,-0.00502283563832316,-0.0101740075050583,0.000872466309250507,0.0113533204954141,0.00189669609355939,0.0113621760418267,0.0162531792893659,-0.00521241541086921
"78",78,0.0126952297388018,0.0108668813965158,0.0147619206552782,0.0213118540753388,0.0220916638683495,0.0112805472074457,0.00190428100504105,0.00973899448564988,-0.00920350235004196,-0.00536868858477081,-0.0101089500998209,0.00196000070136587,0.00679383896408903,-0.00374592428565975,0.00450160995934382,0.0133327284450693,-0.00283658062373832
"79",79,0.0112655367315294,0.0101169377744177,0.0146990267547027,0.0216891019014466,0.0212645713984564,0.015984726804104,-0.00177512108513479,0.0109153985880011,-0.0143837444958167,-0.00579803447432795,-0.0109038751846737,-0.0017582297294485,0.00630992987197242,-0.00113674772496838,0.00802961181801174,0.00785853040614736,-0.00650645179808939
"80",80,0.0120647153030074,0.0110444896953857,0.0137144046696926,0.0158729025425311,0.0175976348186994,0.0121479262732149,0.00443592150947923,0.00688287467237278,-0.012187717603529,-0.00744523997588188,-0.0138754446662381,-0.000571348252912649,0.00498801193214939,-0.000665240675099302,-0.00121690198687669,0.00920734047537701,-0.00242481256982707
"81",81,0.0147555790795302,0.0132790959117653,0.0156581900734301,0.0199807826247762,0.0230889289020172,0.0162059633146645,0.00502344070957019,0.0110251615920975,-0.012456484895769,-0.0104480163226805,-0.0165362887729452,-0.00358119088529507,0.00362715252935285,-0.0044767981988955,0.00196023777368294,0.0109168143097358,-0.00744302744142542
"82",82,0.0110022284371624,0.0094764761074278,0.00881497415043798,0.0113905711276438,0.0129809262139844,0.00633475154821664,-0.00050873821942617,0.00308418619306886,-0.0115430424953074,-0.0076109910308541,-0.0105797792879886,-0.000337363307561774,0.00432384548541446,-0.000445047135784454,0.00220941530277275,0.00765833386290414,-0.00413084434321439
