"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12"
"49",49,-0.00707650752225546,0.00183789825291404,0.0017269265619757,0.00505282282371096,0.00278381741960022,-0.0033530624070547,0.00234553270878335,-0.00387529919018032,0.00269133830000138,-0.00308554877295733,0.00582196964119183,-0.00252942147760786,0.00406110396074091
"50",50,-0.00770492166192629,-0.000901019892080619,0.00387122000681553,0.00350680565697801,0.000839908801204467,-0.00647880353333779,0.00274747142863603,-0.00432895215081817,0.00150546713660284,-0.00279268506719307,0.0074045924957025,-0.000466802988694224,0.00422123941895839
"51",51,-0.00547132201193771,0.00245321616584053,0.00415080494949932,0.00390731664820397,0.00347402618074044,-0.0027981737681167,0.00179398842350194,-0.00526428976087306,0.0029888107582681,-0.00170475023107957,0.00877084618047478,0.000663498856636546,0.00324515457373788
"52",52,-0.00634647086377556,0.00324430117651633,0.00331130542409414,0.00581885630117482,0.00128428512306817,-0.00586834347381437,0.00377845143571799,-0.00269936941577833,0.00496285837566333,-6.76069300466423e-05,0.00864488645608282,0.000998414253756901,0.00413982252926657
"53",53,-0.00961694645006858,-0.00062640737425412,0.00204409216337759,0.00626675757434011,0.00317039163497645,-0.0023866449140098,0.00153170089889061,-0.00353743429980082,0.00126955005263124,-0.00393025743889039,0.00657708038705518,0.00128888579033594,0.00489850830326724
"54",54,-0.00778600731028972,0.0034539312779603,-0.000967625577070581,0.00376946187366045,0.0021879932182227,-0.00219937709374189,0.00112892327185096,-0.00384931298213755,0.00274586884749051,-0.00644610647691496,0.00473652005526484,-0.00191507876620258,0.00291626571389671
"55",55,-0.00485094793453903,0.0012793014455511,0.000825867650868778,0.00410778129120202,0.00190952593053287,-0.00444801765126915,0.000777341816254584,-0.00533458408635537,0.000210170572720756,-0.0018899831795155,0.00486948512346738,-0.00186924908321351,0.00186983543762083
"56",56,-0.00763499638697724,0.00176058552652899,0.00457682586090023,0.00393828650080045,0.0057946543908943,-0.0030872371122105,0.00429738428270266,-0.00538240498943973,0.00343875393897922,-0.00481714988053623,0.0103013168810885,0.000990551802192278,0.00420064704617905
"57",57,-0.00764697631051828,0.00717968039695087,0.0012853903613985,0.00428130101857475,-0.000983433115555307,-0.00326963838910067,0.00128266299153667,-0.0035810262000821,0.00231692108888023,-0.00320514771175854,0.00595029982825826,-0.00165958627464654,0.00356229944427213
"58",58,-0.00745207885219128,0.00321010628102824,0.00336757915838778,0.00566779474322843,0.00156356438856358,-0.00516488354422029,0.0030089783575213,-0.00481718077140393,0.00232950108081019,-0.000913934861584514,0.00672051613473736,-0.000166768919561374,0.00395029712236038
"59",59,-0.0065619029702161,0.00435177951793379,0.00287767054725083,0.00593606752663139,0.000238071287992718,-0.00341716777797104,0.00143417683770709,-0.0042405955662901,0.00114814583170311,-0.00460831868441351,0.00685954461139865,-0.00022146599428265,0.00176895868148502
"60",60,-0.00799948285224051,0.000894062740784465,0.000509622454777323,0.00638926224316018,0.00241631833577732,-0.00192640370874618,0.00310011988375655,-0.00433706234717549,0.00154916933487032,-0.003615926906681,0.00618286159272232,-0.00112297731778016,0.00545951029147497
"61",61,-0.00624697299138821,0.00252922283815012,0.00275994429282585,0.00698499799844195,0.00238014359268528,6.37062405151395e-05,0.00160694946792193,-0.00146980228985342,0.00151634537624422,-0.000833121613690889,0.00496203156168546,0.0015339932247054,0.000752555700175328
"62",62,-0.00569678924048965,0.00205954752375626,0.00208134470929644,0.00641658619759867,0.00366906339100587,0.0010104461543529,0.00295120512458287,-0.00369223341536693,-0.000767901721774059,-0.00508507615651159,0.00651771226183903,0.00109000941342498,0.00328894104705719
"63",63,-0.00744133004610371,0.00477842710560543,0.00195428126054749,0.00528521041143501,0.000806743752196916,-0.00151133022010402,0.00254129870577731,-0.00303889896464566,0.00328963179006036,-0.00265358305221349,0.0065844986882217,-0.00140168327373037,0.00311439499190477
"64",64,-0.0118137108140509,0.000618862374971211,0.00110216997498823,0.00632679944386083,0.00206820614789974,-0.00579601697333263,0.000495521871976038,-0.00516643372653222,-8.54526919898072e-05,-0.0034487864913372,0.00967886163811145,-0.00183079215753348,0.00219754147801416
"65",65,-0.00838252941969479,0.00460686733729732,0.00117027625605524,0.00417740081659871,0.00214865620339695,-0.00137508253868974,0.0024487827204003,-0.00242847736239978,0.00497174486053344,-0.00242647747540024,0.00916281739113535,0.00110118607830064,0.00580495473212602
"66",66,-0.00624999471624577,0.00259339067960935,0.00109700247724936,0.00205571433348734,-0.000459714559691762,-0.00392843491689968,0.00157307530317261,-0.0045035270886162,0.00199858286203754,-0.00328908307233285,0.00327794787046404,0.000271508965293526,0.0014004682557015
"67",67,-0.00359534385461833,0.00223627526455936,0.00141416689272776,0.0053883239868308,0.00397901532762804,-0.001032076432653,0.00262100456334878,0.000481664174401295,0.00265191482421457,-0.00151359468679109,0.00595218854301563,-0.00223948156128907,0.00253971888324045
"68",68,-0.00526664638787152,0.0035146086350549,0.00161491572328449,0.00697355321474457,0.00400961741412981,-0.00231702615482617,0.00177516024373541,-0.00257224583360257,0.00172414866419333,-0.0023125969705593,0.00644195240186697,0.000212645949346547,0.0035436770066307
"69",69,-0.00776838873943789,0.00561297113937631,0.00311281370978168,0.00597644995582693,-0.000779749020849444,-0.00424616023117184,-4.08376934820496e-05,-0.00712359006028166,0.00227725395821204,-0.000258979358850949,0.00868532630368272,-7.6364332303362e-05,0.0050586180515841
"70",70,-0.0104324467968525,0.00262423201357947,0.0028270114478671,0.00582002915530255,0.00055845568528759,-0.00551913118009236,0.00273086969169065,-0.00452223048710961,0.00344147924144716,-0.00159622645248647,0.00956385266708022,-0.000650144884903873,0.00433416644485702
"71",71,-0.00795853218621757,0.000476994811648113,0.00104619725530276,0.00494784410151617,0.00168719482627309,-0.00387223494913582,0.00265450977014979,-0.00428096081184407,0.00144770570811642,-0.00266807065888306,0.00734136295830172,0.000759663866332364,0.00454104159101683
"72",72,-0.00483888390519365,0.0025070275498266,0.00144991876316414,0.0040077098158095,0.00325734722776515,-0.00500106679180492,0.00431094840037344,-0.00309513413274189,0.00523446725065546,-0.000923180857708523,0.00973415649138307,-0.00071420531245214,0.00285229353754091
"73",73,-0.00855184123716913,0.00127320514639249,0.00325923650228592,0.00608890081176495,0.00369117520267536,-0.00443950198362767,0.00125583760075696,-0.00490457926013613,0.00184828297903796,-0.00623690133199091,0.00927771027540202,0.00112061101174878,0.00272991815351903
"74",74,-0.00615163804358505,0.000399750633502648,0.00189036781657233,0.00135110799144545,0.0027573021992146,-0.00440350974416288,0.00482106087602703,-0.00254554492042048,0.00450416649190175,-0.00350633295303155,0.00335273498479504,-0.0013963484164091,0.00572741441414226
"75",75,-0.00723544284740654,0.00184032044781702,0.00155771782911818,0.00542668854722147,0.00290796649794664,-0.000781916526544456,0.000946855035625306,-0.00341149986470134,0.00110761513310042,-0.00279054087836504,0.00631950229365851,0.00149590062019929,0.00310954118589834
"76",76,-0.00767237594865694,0.00203230873088118,0.00484097337670743,0.00722178881293358,0.00173501278647906,-0.00353523446802749,0.0038871367133843,-0.00381503989099187,0.000148604003944288,-0.00406910506642752,0.00719952069834238,0.00294911851792131,0.00617865864030179
"77",77,-0.0108588999052452,0.00217650031081724,0.000576107136818772,0.00580409046799796,0.00257726203420182,-0.00173119910494041,0.000896970257002929,-0.0056247699241577,0.00154131624130614,-0.00230700534275707,0.00673374653461115,-0.000578505136100073,0.0032217811163286
"78",78,-0.00873385833768927,0.00245273554009144,0.00356222877268157,0.00489764301118516,0.000743596860152503,-0.00600511344978187,0.00141810272547199,-0.00377494408830991,0.00441848838799871,-0.00248080228950932,0.00699118589941725,0.000525575040990128,0.00505076397955368
"79",79,-0.00769377912123879,0.00282321622504612,0.00337087784545089,0.00558058232998108,0.00327311732625906,-0.00468124537008551,0.00544505421164909,-0.00540828901878877,0.00418963890183697,-0.00529134124901374,0.00909706111969445,0.00112030360808482,0.00838759590655827
"80",80,-0.00870584223057199,0.0025532309570465,-0.000521853543547862,0.00643468908159738,0.00239387859783244,-0.000542792370308086,-0.00212501755323455,-0.00473669580734168,0.00105131393462396,-0.00293087488635835,0.00747757883977292,-0.00147922534824049,0.00362013321907465
"81",81,-0.00583358332860409,0.00231526881204113,0.000462443134637759,0.00747022780395571,0.00504439670360193,0.000794056506874262,0.00137657697796624,-0.00246280600015575,5.07100296109784e-06,-0.000727316679317774,0.0072444186068362,-0.000528200752189998,0.00415235256647045
"82",82,-0.0040144574089473,0.00211604435869379,0.00313942739460348,0.00582871374644403,0.00340595951901217,-3.64827055938102e-06,0.00193521252446052,-0.000724692079213727,0.000840689700754527,-0.00203488980365372,0.00630259353681424,-0.000581529806593694,0.00257592934373907
"83",83,-0.00538682611216013,0.00212174405249918,0.00138354577998565,0.00514613549428005,-0.000203594694773439,-0.00272985793081302,0.00278091211835765,0.000177661972272338,0.00383539305437339,-0.00251449701480193,0.00432563515395701,0.00133144489418196,0.00105704990346478
"84",84,-0.0109930547245689,0.00233026565805913,0.00527684047926365,0.00413498854437386,0.0014044652255167,-0.00718499326530464,0.000973468002978715,-0.00741696921346789,0.00405050430354719,-0.003778659487358,0.010728869548692,0.000924617045908069,0.00590936646475206
"85",85,-0.00694962088850453,0.00176285019877317,0.00546743045566248,0.00482972081578633,0.00184393220867155,-0.00650838060741305,0.00156032526940368,-0.00358925081852355,0.00267564177709173,0.000712424663469405,0.0101351327119009,0.000718061814696508,0.00178301063951399
"86",86,-0.00452046895190781,0.00403014746419116,0.00224351602830669,0.0050690266947456,0.00267441033778131,-0.00188711517259304,0.00224606718195565,-0.00249615952552914,0.00317397028290515,-0.000963635756074569,0.00624980569757112,0.000194384963562504,0.0049052465804844
"87",87,-0.00461653151731238,0.000648587154802132,0.000275277889262519,0.00801079567418605,0.00412573857162392,-0.00129285546493176,0.00359330488351787,-0.00326007566491062,0.00182607228201751,-0.00342280703658713,0.00817163820753641,4.20616411565687e-06,0.00457979856121926
"88",88,-0.00943778317640439,0.00254339075306326,0.00208384720981211,0.00598716683006824,-0.00192843190735601,-0.00362016894215047,0.00114286512375035,-0.00606011659303496,0.00113775894590872,-0.002313286174551,0.00645863220852613,-0.000694213182242248,0.00418050007874494
"89",89,-0.00705172810251131,0.00207833971495584,-0.000206729280392631,0.00402027989843782,0.00194677906829397,-0.000174728983963627,0.0036155888405901,-0.00315070343325353,0.000113786579148231,-0.00295819805175053,0.00318921221674752,9.0897057228437e-05,0.00432533691979747
"90",90,-0.0100143750212844,0.00206271768376095,0.00109851040746601,0.00474547347394806,0.000254343070751264,-0.0015284793326093,0.00338049266719641,-0.00232973718569131,0.00099386669805944,-0.00563456072156454,0.00489403883365153,0.0012986842885533,0.0068467593616763
"91",91,-0.00714891192428564,0.00583950065642283,0.00128291209461393,0.00361336469859594,-0.000738196616777632,-0.00273613786352578,0.00255350093879981,-0.00221349028661793,0.0028098911908387,-0.00362939402618423,0.0061341720425367,0.000680297264745626,0.00482799855431114
"92",92,-0.00682516498121447,0.00154632131818215,0.00435847870684456,0.005000368605705,0.00420892165067427,-0.00163308107425092,0.00303138425540397,-0.00487901100129795,0.00142381284968945,-0.00386648772106319,0.00691578708459842,-0.00029946431390726,0.003669500904661
"93",93,-0.00622517721404186,0.00265528537837878,0.0032300201166586,0.0048561250083706,0.00198576594897712,-0.0042982426649765,0.00227349831585171,-0.00345088960146354,0.0034437575988963,-0.00393173991023656,0.00877560985610296,0.000887439106689899,0.00204678039060694
"94",94,-0.005394074788241,0.00441574023556569,0.00128854004765031,0.00642855791324885,0.00160226245865749,-0.00455338664883758,0.00372027493555403,-0.00359961848429742,0.00379428783413712,-0.00266402121855517,0.0103999518601394,-0.00123112372239321,0.00425155843275999
"95",95,-0.00403238741528916,0.00301004581198527,0.000153992311500743,0.00431894845903384,0.00306141690332183,-0.00190216388326793,0.00277783511872573,-0.0015893943934728,0.00266386809168831,0.000511931728856466,0.00524768078838079,-0.00100096620372017,0.00343275624858483
"96",96,-0.00501411486298137,0.0023539657804915,0.003830326423062,0.00326266243400326,0.000686798202054962,-0.00702544717827195,0.00322931951610141,-0.00165219820425927,0.00482317888650546,-0.00145891315845243,0.00796369916221324,-0.00135800480327752,0.00310692285687467
"97",97,-0.00804840782954519,0.00400497928656416,0.00237767565389819,0.00596160979711429,0.00188093256704078,-0.00506775966163253,0.00192089024261432,-0.00367470047998542,0.00478006362534161,-0.0012948637696363,0.00799468434750197,-0.000987222722965963,0.00517294259947703
"98",98,-0.00605900830662199,0.00189545273809897,0.00272379900774304,0.00618071521964081,0.00150902645771489,-0.00370048334453585,0.00573659877859292,-0.000471444239892973,0.000203036835714488,-0.00520428020348595,0.00525847897677556,0.00142040773640126,0.00721987448951825
"99",99,-0.00803640132317761,0.00211995212402092,0.00406766777732478,0.0039087944998853,0.00468985098432374,-0.00574234935502742,0.00314312702510313,-0.00472602703644775,0.00299422772573269,-0.0022193127340578,0.00893555400679481,-0.000852694109465321,0.00647504869762475
"100",100,-0.00441358809299893,0.000412037635685914,0.0061060121178968,0.00410752944170162,0.00368278202600079,-0.00199838487513016,0.0025207809313033,-0.00435596328899826,0.00272517910735975,-0.00182921919001343,0.0103068895284526,-0.00145567046136414,0.00520525010948013
"101",101,-0.00530028140106866,0.00585914769928423,0.00144246679949924,0.0042938941869519,-0.000499878761901231,-0.00420422356568463,0.00396134287074278,-0.00551946709655106,0.00284813061588655,-0.00221079498632425,0.00728981606726663,-0.000708211204170163,0.00272298555788639
"102",102,-0.00905991377762774,0.00201715042912703,0.0026104632042012,0.00523421192668685,0.00131209440627623,-0.00655827465907036,0.00108082121976147,-0.00844610232797917,0.00112656911843499,-0.00195136957118927,0.00777133363026425,0.000820383533882762,0.00231879126985104
"103",103,-0.00658329231106593,0.00190683225741215,0.00168066966712057,0.00274259167309034,0.0017624823080707,-0.00400165287910551,0.00292866722507729,-0.00295943624478357,0.00196283519643958,-0.00375062725968681,0.00488892082936632,-4.19082012088609e-05,0.00456911601711866
"104",104,-0.00570540656003989,0.00189892274031486,0.00296962577376095,0.0064726751824192,0.00258734338494657,-0.00181927858437528,0.00135391314008396,-0.00305170406369756,0.00190539649340706,-0.00174901580632105,0.00709544348980775,-0.000873664632787646,0.00429302856135877
"105",105,-0.0087275166834967,0.00210549238009273,0.00311671971438408,0.00543131452152711,0.00239037765337774,-0.00416088615555213,0.00299425809847109,-0.00354095433158184,0.00375907344606988,-0.00403963977123759,0.00751504616745799,0.00031027966421037,0.00664944443023887
"106",106,-0.00661673656973,0.00429883124807144,0.00433913983736099,0.00537306291830703,-0.000336932548177049,-0.00374125720916573,0.00234372285106424,-0.00351451509380195,0.00246478419996139,-0.00234531077303913,0.00651373498133844,0.00250440004829338,0.00201500544273906
"107",107,-0.00800144618389121,0.000707970411699337,0.00202260301247731,0.00150764609681676,0.00228552508522502,-0.00153325181309807,0.00476291501539362,-0.00520309724045359,0.00351010936009979,-0.00331817975779483,0.00668864437303935,-0.00202540549339711,0.00547570709541964
