"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12"
"57",57,0.00918885688854203,0.0027858406590805,0.00771943692390619,0.00945922260301129,0.00945994011207553,0.0100917233381044,0.00158445356369319,0.00559520836244159,-0.0102631652387795,-0.00414437816158644,-0.0124843017788159,-0.00815721047628786,-0.00114270146744757
"58",58,0.0113370612303677,0.00776556815558795,0.0111809552156077,0.0143559672072133,0.0143801996179067,0.0156215558064757,0.00391508607307845,0.00590509631181491,-0.00931265181628202,-0.0046759182828723,-0.0112197638861174,-0.00868513712215972,0.00123197413549044
"59",59,0.00495223546069397,0.00170721625167461,0.00576916464335992,0.00777806176274683,0.00901303849997412,0.0109472913808809,-0.000483619544686793,0.00256217931009386,-0.0109507604937969,-0.00400255946084213,-0.0131285685719791,-0.00747952143645944,0.00301128949069707
"60",60,0.00807417586803525,0.00495535192037252,0.00732330028936606,0.00879178415914662,0.0117754402699576,0.0142517027717239,0.00665947436011759,0.00401897250661022,-0.00920589106102621,-0.00659892252056346,-0.0146039274974552,-0.00938692774542813,0.000411086012768647
"61",61,0.00739772759009035,0.00346017653063299,0.00668172884921891,0.00748347928792358,0.00990644357809172,0.0113142239875497,0.00337104572063924,0.00331033562512539,-0.00831782281044025,-0.00392778779412605,-0.0114142207951209,-0.00715773587565686,0.000660615010039878
"62",62,0.00625021894360982,0.00255676648391049,0.00618885211580711,0.0065049420620025,0.00977072503002166,0.013736832197047,0.00700610608694902,0.005155536197437,-0.00845168157029345,-0.00358304443426751,-0.0137271613357088,-0.0085802903477393,0.000852271676827962
"63",63,0.00821015190940557,0.00247978444724163,0.0061605691889273,0.00593997944522449,0.00891755650880605,0.010347948429473,0.000100820193935252,0.00631968079147476,-0.0075659379915556,-0.0026731392535298,-0.0118349984564373,-0.0093559425007969,0.000450401525912769
"64",64,0.00693389482729654,0.00331329092182778,0.00605169349682506,0.00778364654238961,0.00853801098896071,0.0127838683193388,-0.00012827646124884,-0.000182433549231311,-0.0143014089620535,-0.00830692704157846,-0.0179648787315038,-0.0114956129956199,0.000706347933521242
"65",65,0.0115280965060195,0.00390302974575027,0.0113243592773796,0.0115264365048758,0.0114543291111747,0.0119595889312649,0.00464559531537868,0.0091499792965844,-0.00717567810355556,0.00351331633278265,-0.00648186809531381,-0.00385243639094868,0.00181854757828109
"66",66,0.00713098828905848,0.00702597766124649,0.00791808196374715,0.0102417411102941,0.00702597000592896,0.00893826285672462,0.00197570437422813,0.00536035673173132,-0.00549518263326383,-0.00195084876287238,-0.00663009490953238,-0.00689962560258933,0.00103056058927591
"67",67,0.00307285924675498,0.00233758624482182,0.00284493327620034,0.00210610655143319,0.00543522727377946,0.00945033538979386,0.00484422104228474,0.005916241032226,-0.00595386395615536,-0.00181980798673854,-0.0101865942525979,-0.0113573860826981,-0.0018453033081249
"68",68,0.00704644533081165,0.00409446396551636,0.0069876626023519,0.0086448539210299,0.00467903459785338,0.0104136535884977,0.00162115839369077,-0.00324979985923041,-0.0147471512436785,-0.010372432456,-0.0157523055241965,-0.0111879880901713,-0.00236173498647976
"69",69,0.0114826129592353,0.0107249675161682,0.015367439780882,0.0151853771092846,0.0127947177668219,0.0117743027968555,0.00331035826967695,0.00175024695924212,-0.0137380649870737,-0.00641720247289702,-0.0092913127207098,-0.0044839876065893,0.0025253771145609
"70",70,0.00980171412773639,0.00413193829971485,0.00956368343021909,0.00820427484015805,0.00943827060069049,0.0125444344874267,-0.00213227073715703,0.00335918683510563,-0.0102912988295961,-0.00329477272055435,-0.0119679717964417,-0.00936120278923542,0.00396937972242952
"71",71,0.0107124760745719,0.00527128388493657,0.011221454270385,0.0111493380832934,0.0133477518018908,0.0173504218712839,0.00656394158826384,0.0110218415737644,-0.0050501076987793,-0.00278271864125127,-0.00952204750309807,-0.0122968283423255,0.00115137900849776
"72",72,0.00866216391469984,0.00559490515130833,0.00969406258599435,0.00882482363244189,0.00712812549085663,0.00936843726170188,-0.00142010769068038,0.00111481702426769,-0.00674896860506858,5.42541342451841e-05,-0.00531345730544704,-0.00586765189951492,0.00328495942006948
"73",73,0.00964858827424132,0.00354413419534493,0.00898673223700509,0.0106168915228885,0.011355664861989,0.0159632347682191,0.00432247643041951,0.00149952979721138,-0.0118068263342953,-0.00533021609805727,-0.0140489233493372,-0.0122595433066508,0.00106533735237627
"74",74,0.00725715430379448,0.00279311217383926,-0.000960035613469672,0.00415803347430652,0.00407875939211794,0.0105974042672016,0.00474985147090505,0.00549205384313935,-0.00265833406966391,0.00115550856413681,-0.007787327572798,-0.00841103249807974,0.000463438597122374
"75",75,0.0107757203820933,0.00733960971298341,0.0153241883595245,0.0118990021201231,0.0146364834058314,0.018801592879868,0.00225199059440667,0.007115252405772,-0.0109430510774956,-0.00289402352742704,-0.0134533938401539,-0.0124871042508627,0.00230059963452566
"76",76,0.0053834575408979,0.00497503090662072,0.00625129332320663,0.0112136583493644,0.0112263440766475,0.0129616910956573,0.000267016703187451,-0.00108560730529558,-0.0119725993989278,-0.00940552517647214,-0.0140191183364151,-0.0105937685747019,0.00272027794377924
"77",77,0.0115833751469399,0.00428413773283704,0.00860436504894666,0.010317872324582,0.0141314892680789,0.0192269238795009,0.00522954752756581,0.0106086535645089,-0.00912381589163745,-0.00148769942727322,-0.0140988081153101,-0.0106252665382961,0.00143267657085858
"78",78,0.00890155528386933,0.00349769402061576,0.00759990370706999,0.0102859479200458,0.0104568457551507,0.0100175419424701,0.00214301850437841,0.00205332896240353,-0.00901018804248267,-0.00256879383679024,-0.0107417792247117,-0.00798651737303105,0.00089784993498524
"79",79,0.00444971818671917,0.00243729162834292,0.00581451628601082,0.0110402708876436,0.0116780574408306,0.0158949148068625,0.000345194583366152,0.00654981208896253,-0.0104689580968222,-0.00373840044999004,-0.0133051078586774,-0.0112810563283661,0.000862296558345864
"80",80,0.0095205059572256,0.00628808851734303,0.00796812952009986,0.00779149886792792,0.00920266438754002,0.013340567024267,0.00702007625742418,0.00457616870640108,-0.0117076612879381,-0.00495229198703295,-0.0131457762630825,-0.00815207275545036,0.000956622570461714
"81",81,0.0103721105182856,0.00533882844001301,0.00826033627605453,0.00796631056382686,0.0106352037667304,0.0153813320882139,0.00756056266276692,0.00472895971085635,-0.0108014502491268,-0.00853576587340165,-0.0181369168861908,-0.0153191146572571,-0.00294313178412807
"82",82,0.00691089178948857,0.00340968791194257,0.00309584756822657,0.00366877127083617,0.0062762258225394,0.0086824213918248,0.0041963858904911,0.00169848209009398,-0.00900535055381888,-0.00601537743554191,-0.0113747790841762,-0.00853603351499304,6.13243031992849e-05
"83",83,0.00732347015615036,0.00326598978443155,0.00604510449274311,0.00638733904706818,0.00853308282385328,0.0110262915841888,0.00429032500034433,0.00631106165519993,-0.00260594409130122,0.00179721788338399,-0.0098563097872541,-0.0103029252973053,-0.00110298837874007
"84",84,0.0110747066589799,0.00717968880599361,0.0140191173284957,0.0147033024237834,0.015356961219204,0.0152307226890179,-0.00105565812376275,0.00504916023768567,-0.0101662372115673,-0.0023705263781444,-0.00700387670782307,-0.00915737736462965,0.00718439570871032
"85",85,0.0112971636924538,0.00486549635709361,0.0111713954466722,0.00977154934366573,0.00666531184936821,0.0115342410959394,-0.00290825994919358,0.00120976911349821,-0.0102929956027196,-0.00440284915159633,-0.00884886422438855,-0.0112336195075194,0.00385912779009706
"86",86,0.0122596408227619,0.0075753471888744,0.00924807537183425,0.0110773044482079,0.0118974910784722,0.0122324159606927,0.00551379322311816,0.00676866911930651,-0.0033535157361848,-0.00074057979221782,-0.0094724863396398,-0.00859211345032973,-0.000594004619079845
"87",87,0.00521493602363554,0.00408599811806023,0.00703979838006356,0.00659208584380445,0.00890016050628054,0.0159012698830974,0.00695163695010884,0.00435981048279297,-0.00821652424224965,-0.00417694255886866,-0.0151253240637553,-0.0114477511477199,-0.00310417230048152
"88",88,0.0107483148493758,0.00610524893426725,0.0108315721336691,0.010323364235507,0.0121428287786665,0.012215183005863,0.00247025727918727,0.00479250644890418,-0.00721550275929718,-0.00287904411079286,-0.00674247649057794,-0.0059866170635947,0.00316908478066069
"89",89,0.00753574600969461,0.00451873048399333,0.00736618008918579,0.00711561826545181,0.00933355333547737,0.0116392882985018,0.00562306019559674,0.00786345495196635,-0.00717353049585278,-0.00409731291612501,-0.0118599755391692,-0.00842023464498179,0.000188949125485336
"90",90,0.00805102267696262,0.00281731857382421,0.00725391943440309,0.00754195401201425,0.0109065050156505,0.0111478923831128,0.00417389011758665,0.00275228526899062,-0.00942301975249495,-0.00175540446022901,-0.0117274794490821,-0.0100182712684719,-0.000998417538970598
"91",91,0.00781326447695197,0.00464711931145266,0.00842932052774713,0.0100692456709955,0.010567678844023,0.00796222992091314,0.00187769655279419,0.0027202518902647,-0.00855635446027739,-0.00624967570444521,-0.0150092339785289,-0.00846161566174403,-0.00216479278740415
"92",92,0.0074832910744745,0.00396484796984484,0.00780229494098693,0.0100617874752885,0.012714317032674,0.016448197714991,0.00254054308373886,0.00510927171616245,-0.0101573980713872,-0.00556817443709984,-0.0117767739336639,-0.0111134094333957,0.0042086782966332
"93",93,0.00838291264884066,0.00572604974899133,0.00920642119319607,0.0100498680782943,0.00757560405247494,0.0111052036397287,0.0017496322904914,0.000871070919105049,-0.00938576132707592,-0.000879339546926383,-0.0114105440337691,-0.00972667256843215,0.000759442656207573
"94",94,0.0118419852862501,0.0066194995725895,0.0127347090126968,0.0113060625478884,0.0116723017182374,0.0154061149589463,0.00544801219365411,0.0115820323394004,-0.00599176830848931,0.000233448700105973,-0.00959211077098761,-0.00453250181684885,0.000607671110352066
"95",95,0.0094166301440394,0.00644080051681551,0.00696931379089239,0.00508575028645631,0.00739170508693449,0.00762438636014549,0.00344437702460511,0.00534693143399066,-0.0036453746860737,-0.000651354743923395,-0.00599677564011813,-0.00391216548576177,0.00206515537652458
"96",96,0.00872771407187794,0.00381157861747049,0.00437110520547325,0.00451015548828592,0.00328022498603112,0.00662079258145107,-0.000714769510047847,0.00188587824880571,-0.0072949786499727,-0.001971223287632,-0.00753558165945584,-0.00781882320392563,8.5274316073208e-06
"97",97,0.0103419154474165,0.00448039958283752,0.0114825655229944,0.0131451826474647,0.0141819434588675,0.0185167657205126,0.00619797694822194,0.0095340045988195,-0.00728110574960089,0.00173356239148577,-0.00973533361240776,-0.00693926608023689,0.00279848894485208
"98",98,0.00514594491717047,0.00318899083816613,0.00659579539646396,0.00906902306862368,0.00960404846770415,0.0169860119168406,0.00549933436032357,0.00762821120201615,-0.00899246664069088,-0.00491372737266547,-0.0192847239903653,-0.0189480621505541,-0.00447724055372045
"99",99,0.00942473878078715,0.00638267398535519,0.00963878071069908,0.0129980743562789,0.0109360703704279,0.0148635110275684,0.00250933602985597,0.00409901880119819,-0.00930009658966465,-0.00364541822530077,-0.0138334813535913,-0.0121441643238197,0.00116511890623052
"100",100,0.0085597375438332,0.0054762203553828,0.00652579389967469,0.010997606379182,0.0116161343287587,0.0103045741487316,0.00188088607350644,0.0035683324868372,-0.00887738486498603,-0.00498500255673726,-0.00960419286846394,-0.00690970304073733,0.00384962405879002
"101",101,0.00688686965736574,0.00410726168810878,0.0091116610817368,0.00800511878269947,0.00948207417954363,0.0118347093991001,0.00162285366349446,0.00746125525013531,-0.00750038005284686,-0.0017151173260887,-0.0114141832381616,-0.00653947892387576,0.00211098089792621
"102",102,0.00967079816438654,0.00826903523508582,0.015831126826135,0.0145605572912879,0.0120248346771193,0.0200501597996432,4.93968229347106e-05,0.00216748870843604,-0.0157282848403453,-0.00727597666516172,-0.0128146861371947,-0.016508281344603,0.00280996985439445
"103",103,0.00969048515077109,0.00781223214649123,0.00877066367804095,0.0117463609655658,0.00994021844141045,0.0113358871282541,0.00325389152519005,0.000214260844854067,-0.00829071304618335,-0.00751283599881682,-0.013289709329758,-0.0118104126792946,-0.00296618157284937
"104",104,0.00689426459595382,0.00427783843202438,0.00602530435550436,0.00648466312710881,0.0100363045630473,0.0114177318641263,0.00348465495568132,0.00396194842746675,-0.0107469275754971,-0.00568637502587211,-0.0120466081951602,-0.00942664205122582,4.98580354090623e-05
"105",105,0.0070411660130211,0.000961979232528895,0.00591371371848265,0.0078283373802126,0.0103447189830353,0.0118607790175873,0.00344046505360165,0.00498248325933551,-0.00611947317083998,0.00156251568954175,-0.00809193973569574,-0.00563680417177289,0.00293403377169625
"106",106,0.00884175301072954,0.00390300532381885,0.00998551613873665,0.0090652630834864,0.0113677569523973,0.00888709387758585,-0.00150558756980145,-0.000539574987324409,-0.0102054498122983,-0.00273220936356796,-0.00888008502775576,-0.00721557311833771,0.00515336941985097
"107",107,0.00727484578119539,0.00347992257726701,0.00497957082736836,0.00784233786269174,0.0070172227639118,0.0117448959953417,0.004492098189806,0.00359580699096568,-0.00820363193826521,-0.00614809721626756,-0.0130043296148148,-0.0132425549243812,-0.00261090757258403
"108",108,0.00948518295761427,0.00497049097601335,0.00803771415592636,0.00969706218102434,0.00846442572081545,0.0161177298248611,0.00348894375329446,0.00269581894678874,-0.0112555585316345,-0.00623334097921547,-0.0136310524872735,-0.010254977623941,-0.00133021703503173
