"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16"
"50",50,-0.0124919341673744,-0.00573920062612297,-0.00778880101490185,-0.00746184769579485,-0.00637625200287141,-0.00401379762052081,0.00561539917140971,0.000458030434044768,0.00973226362599264,0.00450902049759569,0.0134273779066942,0.0175806419187389,0.0148688728133668,0.0174666562727734,0.0162016948657869,0.0127607789841184,0.0102620386702924
"51",51,-0.0133690394946697,-0.00679660124865307,-0.0113107090677769,-0.0100570718036823,-0.00595466682059622,-0.00732225057027088,-0.00403712864418353,-0.00314332944734241,0.00711593837664978,0.0081992536339602,0.0150613824469316,0.0263597826187082,0.0163485630077944,0.0233170571916174,0.0222560910348027,0.0152116223513762,0.0106433096308881
"52",52,-0.0140368653912232,-0.00502114291796009,-0.00964660764715375,-0.00774957273039388,-0.00497715506150766,-0.00694153088017668,0.00400138357181316,-4.18051986137184e-05,0.00812142021226857,-0.00085430092260438,0.00978205919494426,0.0184533308554793,0.0170711220577339,0.0247488144863031,0.024819808253325,0.0218630459501759,0.0153515414959391
"53",53,-0.0181731638206043,-0.00239964407793129,-0.0113915128277922,-0.00859539824500238,-0.00876682297452941,-0.00942120215097705,-0.0042846183877112,-0.00445845937457293,0.0113491435483584,0.00513059681891895,0.0130843175208588,0.0205143702482166,0.0150486566766458,0.013137812495882,0.00961659608738025,0.00589067829316145,0.0131378379889965
"54",54,-0.0129162719933449,5.53058371916081e-05,-0.00572130775733544,-0.00619302843449759,-0.00887514046126766,-0.00605227115315912,-0.00152305654810714,-0.00244224269066632,0.0117893683026783,0.00846870551306418,0.0146595077009288,0.0146188227070844,0.015397494240458,0.0136321061878277,0.0218943117321695,0.0068474468637493,0.00735211013770644
"55",55,-0.0103899285141087,-0.00460649654646279,-0.00573355212501997,-0.00562039751632221,-0.0037318490289993,-0.00415225177741429,-0.0029601729625058,-0.00571546541754494,0.0033646445831519,0.00487744958396008,0.0104047317526959,0.0195949444863664,0.0193786097482806,0.0218714608803691,0.0248403035082613,0.014798458166108,0.00635434135032038
"56",56,-0.0126717126979565,-0.00211017932245901,-0.0067534710330536,-0.00482352762835617,-0.00245217801354537,-0.00645102843056544,0.000689340042116622,-0.00617099301386415,0.00916294627095174,0.0103616832697086,0.0206991980415342,0.0275414704100965,0.0176086542949536,0.0243627730322364,0.0137342481843589,0.0107293221892035,0.0099944636748497
"57",57,-0.0174612231299452,-0.0034005142006987,-0.0110448648678297,-0.0112613699827266,-0.00946029542298027,-0.00624957775195082,0.0022528134284497,-0.00607720515860034,0.00920380315611077,0.00515765382120087,0.0153015333511355,0.0202970548323507,0.0182355823082443,0.0154396594442122,0.0206476546008785,0.0103757964869488,0.00661211473870925
"58",58,-0.0174436734273476,-0.00939524939921705,-0.0144393426118178,-0.0152429603101509,-0.0169220103479355,-0.016169903122189,-0.00188538698725721,-0.0100197464814193,0.00482233337583288,0.00179159677166266,0.0123965192657973,0.0201762915868803,0.0174821571235633,0.0227715269962157,0.0254442077185231,0.0168106353726451,0.0120780727614743
"59",59,-0.0102531769814963,-0.00262810633583759,-0.00856230412150439,-0.00795500415729122,-0.00728913482787701,-0.00353866725161491,0.00588739329444334,-0.0024865648565741,0.0112516014031872,0.00558533798235499,0.0162468128864381,0.0140213368578291,0.0110424322369742,0.0137977815647134,0.0151177858845025,0.00430592674978454,0.00699131500564776
"60",60,-0.010687061660075,-0.00335481950453735,-0.00692645551931976,-0.00629446717668324,-0.011280337710544,-0.0108504094920244,-0.00896857726478388,-0.00627734685604708,0.00921050979647943,0.00936547497279887,0.0208580109153871,0.0221449664654614,0.0210829473923831,0.0278941060456152,0.0279699029181678,0.0210922738416955,0.0149141885483019
"61",61,-0.0137769862646154,-0.00312789070989987,-0.007268078132068,-0.00486565082353746,-0.00695908176972924,-0.00294905730257113,0.00195896907411688,-0.00309317488166959,0.00656596758181288,0.0032326919480381,0.0127049697444185,0.0162475558112886,0.0151353334659239,0.0175221341480468,0.0140227336603598,0.0116500657462674,0.00523158162980684
"62",62,-0.0107092232519521,-0.000410591257516332,-0.00302190249217283,7.77609729779989e-06,-0.00273275329707874,-0.00339287758952261,-0.00178320152160132,-0.00382975482426557,0.00992007654571344,0.0058122838351114,0.0200959036392809,0.0229008678571475,0.0178063408882661,0.0210939569326189,0.017602126104301,0.0146067701842352,0.00668717343776923
"63",63,-0.0157559498239303,-0.00340217449399095,-0.011283976009199,-0.00529069531011511,-0.00918717818343014,-0.00166214479053146,0.00746520894441771,-0.00490723832961227,0.00832589391739378,0.00240909780344601,0.0155797944397298,0.0191820880971013,0.0167019205474008,0.0203030257301511,0.0164005842569686,0.0163365747542908,0.0110419074774187
"64",64,-0.0126134640522701,-0.00401704159608743,-0.0073869953326218,-0.00564360742323871,-0.0053735772427417,-0.00622240325068329,0.00670164722186373,0.00102962958746054,0.0164582326842624,0.0125628556534989,0.0222284875617743,0.0242109805722994,0.0173506788402239,0.0259283746190783,0.0252445799291548,0.0140705569405278,0.0188888462293405
"65",65,-0.0212150097109192,-0.00503448591121405,-0.0170121215857525,-0.0160451477151374,-0.00955702815942813,-0.00938945915726985,-0.00338972890780047,-0.0133465260427904,0.00345114797156881,-0.00650060213908618,0.00392507649578492,0.0146807779883571,0.0160318477886292,0.017393325130862,0.01483458858903,0.0115020051302247,0.0110210160379781
