"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16"
"48",48,-0.0131909142601748,0.0093072649056446,-0.00418377180842523,0.00246265883646711,-0.00709974108224695,-0.000774117253945961,-0.00685589135319752,-0.00757961780541604,-0.00468518938555793,0.00110837737005323,0.00596069353885806,-0.000243089836234182,0.00838985456321102,0.0061873624167416,0.000288525004975773,0.000994409241510806,0.00607110994788662
"49",49,-0.0154450782059607,0.0113622980446401,-0.000444443420652935,8.20287056085666e-05,-0.00135967675998913,0.00123701661539553,-0.00635834672964903,-0.00892265463426488,-0.00287097687385791,0.00277295203176738,0.00602384856521824,-0.00395769065422169,0.00513961859480453,0.0107452981672776,-0.000375414532594627,-0.00235551696519047,0.00396745789146964
"50",50,-0.0131895563256721,0.00608127040597829,0.00281612762411659,2.59921763322279e-05,-0.00384951461283589,-0.00448449334902174,-0.00503471334362224,-0.00898944517110285,-0.0037210877562684,0.0013856864728807,0.00762625729113881,6.00717702096872e-05,0.00573339642415695,0.00860762116294005,-0.0025879324358499,-0.00432587880759693,0.00611612842420292
"51",51,-0.0131909396367555,0.0110056578434187,0.00406949262803953,-0.000224083782978184,-0.00325603026171669,-0.000587868965190865,-0.00768635932567243,-0.0117027171194651,-0.00399911175343405,0.00249285266345707,0.0110336393482829,2.13792032336462e-05,0.00283173424239598,0.0109522248895257,-0.00281802541487193,-0.00225882619292618,0.00683482152460694
"52",52,-0.0135990765868049,0.0121753873321898,0.00320384710016904,0.00199312279172095,-0.00373149289799174,-0.00384245495255528,-0.00448836133291078,-0.00825444670894994,-2.77185650593066e-05,0.00478701845052425,0.010246934782628,0.00128960724947296,0.00429797493534004,0.00806938952603155,-0.00420176373348472,-0.00483661030828771,0.00667581767186261
"53",53,-0.0136050318527134,0.00532309241479467,-0.00138168347284976,0.00456439983217949,-7.76958141391789e-05,0.00052770017539218,-0.00702069986533072,-0.00582530429861531,-0.00393271085977641,0.000188810226060517,0.00568668044537626,0.0011877259652792,0.00604937994131826,0.0112596951853409,-0.00653147583350347,-0.000689793995841664,0.00602440894313398
"54",54,-0.0127616056317171,0.00776511764620099,0.00073551089763264,0.000625077384881581,-0.00452570489888792,-6.92941066183869e-05,-0.00472630656731827,-0.00644855872975908,-0.00417153210072906,-0.00233987928399626,0.00684828912304274,-0.00228407056238608,0.000828822968701819,0.00550525756524853,0.000223706088345361,0.00198902831078216,0.00473576163064265
"55",55,-0.0109676534166579,0.00923898353934211,0.000403474911680583,0.00164958207595521,-0.00398651243794254,-0.00163645937666221,-0.00727019846709334,-0.00866483015727982,-0.00532800641594862,0.00280345633249133,0.00785743559680166,-0.00189212461907914,0.000434899880128578,0.00765178087793592,-0.00436923353224083,-0.000646740399790813,0.00651794558250987
"56",56,-0.0118669303190847,0.00737856398741891,0.00426451706209655,-0.000940705161244854,0.00112815011797343,-0.00145744625600533,-0.00154138760079645,-0.0108416103217578,-0.00244612860945322,-0.00128306352081585,0.0109722345289413,-0.00173156063836322,0.00447802881928163,0.0108436855502045,0.00121333525270587,-0.0012913071088423,0.00502150555020496
"57",57,-0.0131189792238542,0.0123455429522175,0.00183925125752825,0.00156283443997047,-0.00659221196006606,-0.00196569531114902,-0.00611229475939569,-0.00915252547476563,-0.00411572156015429,0.000748035719919474,0.00702295816960182,-0.00103536391329661,0.00433614666917351,0.00763027304687676,-0.00232584714689395,-0.00219734337123778,0.00681463140955618
"58",58,-0.0152834043279125,0.0120931225810724,0.00326480032878919,0.00223145553140019,-0.00525369011792199,-0.00277822797566033,-0.00609991140860433,-0.00955755370073839,-0.00319010385399645,0.00419676155309388,0.00889615372961987,-2.76828696528691e-05,0.0022748969343929,0.011851386106212,-0.00283163271065511,-0.00390575155718188,0.00816372590558333
"59",59,-0.0121057643333995,0.0102840042281915,0.00344110553604476,0.00253679683299465,-0.00494498675304585,-0.000492607569948065,-0.00446120185289843,-0.00755236836212954,-0.00422364204055216,-1.11333727842455e-05,0.00746483414237061,-0.000752598222391838,0.000928903793514549,0.00875217138210174,-0.00146857385886778,-0.00342139003655355,0.00616212759529227
"60",60,-0.0164777652094877,0.0108454104357058,-0.00148841266448772,0.00347978850805473,-0.003649706125699,0.00155797644804244,-0.00775380113886544,-0.00837676796707436,-0.00496162924257019,0.00236986124187836,0.00803161183998039,-0.00275945598606099,0.00357749525558434,0.0119486009793896,-0.00328617209653829,-0.000811594299815692,0.00446358784807783
"61",61,-0.0114833419184427,0.00911173190694479,0.0024380128105599,0.00368117350368243,-0.00122208497585361,0.00128080321985318,-0.00463354145838758,-0.00766960784751958,-0.00226890202831514,0.00206934900722457,0.0065808737957522,0.000464700468262215,0.00174152028953652,0.00968441760969945,-0.00317647951262923,-0.00370238163004075,0.00587378992622742
"62",62,-0.00922243718808709,0.00670384358388849,0.00264151516066261,0.00398780866130726,0.000262172136905279,0.00292849322391474,6.11757716078817e-05,-0.00607458290314801,-0.00372774664973229,-0.00212533453728509,0.00902950462878866,0.000853830944520622,0.00195250455696011,0.00602465502004631,-0.00024867160524648,-0.00189162055274736,0.00473861923262189
"63",63,-0.0148809361334171,0.0134238110231926,0.000381979900772582,0.00229713667761562,-0.00351650477418924,0.00159221687903114,-0.0068498748687089,-0.00813026782782628,-0.00286790858253339,0.00290336460043729,0.00636579962500911,-0.0014351594665861,0.00467053922455267,0.010616327979454,-0.00727630345042601,-0.00328432392021795,0.00502774499609723
"64",64,-0.0228809241840604,0.0118210631458992,0.000546738802202097,0.00127438180463577,-0.00566185082105853,-0.00243758411498987,-0.0133331859709342,-0.0132726241030938,-0.0100144984127978,0.00257914126832669,0.0105414041377353,-0.0031120697320392,0.00173335577358177,0.0167052639678896,-0.00599582310611685,-0.00518177845791974,0.00840950384860546
"65",65,-0.0127371349955381,0.00975567404246457,0.00134279377003682,8.11936294662934e-05,-0.00254191356543825,-0.00140584800556026,-0.00390590343355875,-0.00897055327229068,-0.000807734945091862,-6.62443462441671e-05,0.0104160076055183,0.000339913227133892,0.00754939107407242,0.00592865925278612,0.000307084815927832,-0.00192974173758563,0.00580893774469282
"66",66,-0.00865446121266277,0.00632484404058877,0.00141494679871145,-0.000627786639778572,-0.00347373960650927,-0.00276513928631254,-0.00204422131998081,-0.00698162007064676,-0.00109112560853349,-0.000872763643513574,0.0052337490013019,0.000511148497682681,0.00143936616801946,0.00416134931203058,-0.000878314256367202,-1.23419575479052e-05,0.00741356489873915
"67",67,-0.0102169235413676,0.00884119518335647,0.00119065102516289,0.0042060256989302,0.000599662417068649,0.00200917914684924,-0.00503590518186925,-0.00294063422154514,-0.00327826538388536,0.00307837637069407,0.00548515294399196,-0.00091669119759187,0.00343820942566056,0.00671687897405162,-0.00893396440389955,-0.00391735260146988,0.00264864349844596
"68",68,-0.0142864182294632,0.0119800566338628,0.00159996586319575,0.00333688561325556,-0.00188334178794799,0.000896010121709155,-0.0078969880804093,-0.0077797745266493,-0.00526568947120672,0.00268670380095702,0.00781328412205041,9.91780142483196e-05,0.00275729529368721,0.0109563858673594,-0.0025650633430913,-0.00406186441830481,0.00580497979601352
"69",69,-0.0145525897034697,0.0115877020404457,0.00346712916722476,0.00112737197988516,-0.00922458647125729,-0.00199317019826575,-0.00907250686095753,-0.0130026271697086,-0.00766627262294711,0.00355213967274594,0.00967599467605717,-0.00164698531902913,0.00358083934747199,0.0130716715255949,0.00250230870098808,0.000245420392299525,0.00410510126113143
"70",70,-0.018652857721376,0.0122975836710697,0.000532509326389173,0.00106969492062211,-0.00427243356528972,-0.00236821424200345,-0.00888423624086465,-0.0109648861324651,-0.00460972995560795,0.00329374408662719,0.00996977130994878,-0.00214518882152824,0.00517140250791412,0.0141657323568424,-0.00411454449770124,-0.00380201753426939,0.00644568091246395
"71",71,-0.0141762039359436,0.00925557238201187,-0.000320424991197452,0.000488915866518724,-0.00247585791505707,-0.00254527471603149,-0.00615750817680693,-0.0104333967503108,-0.00320986150648637,0.00209895719215778,0.00765013375996848,-7.12103675996205e-05,0.00583495580987411,0.00850293443466867,-0.00449073508507871,-0.00404738246722788,0.0079470255915501
"72",72,-0.0125575796982189,0.0089041110742629,0.00252521888576888,0.00183567859684109,-0.00431887745313863,-0.00284501918098966,-0.00391088720727705,-0.0064122401060983,-0.00245349067046797,0.00294883836323219,0.0116188688897855,-0.000747324873011838,0.000338592934031248,0.009784899001693,-0.0017254725430515,-0.00320335636958409,0.00477612166167849
"73",73,-0.0137266478727703,0.00740353513039016,0.00346482223567884,0.00196616266099963,-0.000434668436291424,-0.00223926880104139,-0.0047870030942824,-0.00877220096015059,-0.00252741088505078,-0.00182630955742738,0.0109665245217384,-0.000497046529765405,0.000656890920841972,0.00963463059131188,-0.000369822923335716,-0.000558557431037411,0.00769014921962868
"74",74,-0.0113447935303156,0.00916732563130242,-0.00321111485369625,-0.00182353318002436,0.000125724796825262,-0.0014867536126669,-0.00542056676189546,-0.00724363296879939,0.000186664149449462,0.00240948741133227,0.00120156177094523,-0.00155480862103758,0.010194779048128,0.00991801926609869,-0.00594466609322349,-0.00167628483337703,0.00457048266758702
"75",75,-0.011573374048916,0.00635401093796807,0.0022205221199702,0.00168294895744308,-0.00219220839756182,0.000605426853069963,-0.00433941064821499,-0.00791886097987091,-0.00522770519049294,-0.000491268619600403,0.00771045685713287,0.000942435375636539,0.00262668817526599,0.00692037949336636,-9.71107640937717e-05,0.00202118458134137,0.0040352902607791
"76",76,-0.0132695419673157,0.00808298767786059,0.00496456152538233,0.00539030134282792,-0.0035855206832489,-0.00127046302062798,-0.00343634468880592,-0.00790099468094209,-0.00610784795432007,-0.000488959926872902,0.00849875832844381,0.00315654759780941,0.00630965351921573,0.00752693961160085,-0.00321235383963045,-0.0051398279970192,0.00511243449270658
"77",77,-0.0169661583000381,0.0103574933812861,-0.000477256628922552,-0.00049975507034362,-0.00204563003474051,-0.000455362090117029,-0.00701799607422983,-0.0135766670839243,-0.00311238456955047,0.00116249002370678,0.00835828676063103,-0.00195459555965796,0.00470241043154758,0.0105692342871348,0.00115079094462902,-0.00195481538842889,0.00858774863988956
"78",78,-0.0141972570076686,0.0097743794479455,0.00296743798624317,0.000110514024459065,-0.00488383662337695,-0.00341759021326282,-0.00565454641273336,-0.00824295450546662,-0.00134444303115873,0.00215792318297231,0.00934819451247809,-0.00316373587881331,0.00296002324780775,0.0127062668150154,0.000296481549610671,-0.000161128266488184,0.00676404651458009
"79",79,-0.0120216919354176,0.00966692099868889,0.00112498486247817,0.00156620305312293,-0.00102842673458135,-0.00236339660320186,-0.00246762669885139,-0.00948461652054419,-0.000898574066495338,0.000219808429499689,0.00934292932818034,0.000903530849703009,0.00986357652712092,0.010810559155176,-0.00288721804221588,0.000413292390482832,0.00749596001189125
"80",80,-0.0126525168470372,0.00777939611411681,0.000328552163147189,0.00362368240309548,-0.00366986366208401,0.00154087202523582,-0.00877045845676989,-0.00728153981451525,-0.00523945690146597,0.00101787271894177,0.00997914238732931,-0.00172298631440676,0.000967398028478234,0.00803894460390106,-0.000924354679054842,0.00172815472284916,0.00649100191037822
